match_id,game_version,queue_id,game_duration,game_mode,team1_win,team1_ban_1,team1_ban_2,team1_ban_3,team1_ban_4,team1_ban_5,team2_win,team2_ban_1,team2_ban_2,team2_ban_3,team2_ban_4,team2_ban_5,team1_top,team1_jungle,team1_mid,team1_adc,team1_support,team2_top,team2_jungle,team2_mid,team2_adc,team2_support,target,has_complete_positions
EUW1_7573963835,15.20.719.545,420,1456,CLASSIC,1,-1,78,27,804,59,0,37,107,126,78,-1,85,246,61,157,497,6,950,111,81,432,1,True
EUW1_7574018925,15.20.719.545,420,1930,CLASSIC,0,-1,7,58,555,78,1,804,91,246,7,107,799,200,45,145,89,126,143,157,134,526,0,True
EUW1_7574096879,15.20.719.545,420,1690,CLASSIC,1,526,246,53,7,200,0,799,37,246,76,166,14,245,134,804,888,114,107,103,145,432,1,True
EUW1_7574110150,15.20.719.545,420,1697,CLASSIC,0,107,-1,432,38,78,1,-1,133,27,89,126,238,246,893,222,12,92,60,61,804,800,0,True
EUW1_7574124640,15.20.719.545,420,929,CLASSIC,0,-1,893,901,133,7,1,39,555,27,35,91,98,120,246,45,60,266,517,799,145,432,0,True
EUW1_7574136611,15.20.719.545,420,945,CLASSIC,0,555,246,35,76,122,1,-1,15,-1,134,119,83,30,69,145,12,68,517,166,42,43,0,True
EUW1_7574163014,15.20.719.545,420,1556,CLASSIC,0,234,35,246,950,804,1,120,238,555,246,7,799,517,777,42,12,58,245,268,15,526,0,True
EUW1_7574170310,15.20.719.545,420,1731,CLASSIC,0,133,114,27,37,28,1,432,60,7,38,27,897,131,61,51,147,799,876,18,101,40,0,True
EUW1_7574170390,15.20.719.545,420,1674,CLASSIC,1,166,12,119,799,421,0,-1,142,98,157,-1,84,238,897,360,78,150,30,64,245,44,1,True
EUW1_7574206232,15.20.719.545,420,2269,CLASSIC,0,126,-1,246,432,78,1,119,246,38,-1,64,92,238,711,804,497,799,91,7,901,43,0,True
EUW1_7574214898,15.20.719.545,420,1766,CLASSIC,0,126,555,432,39,246,1,114,238,7,246,91,897,120,79,523,117,421,5,134,804,526,0,True
EUW1_7574220546,15.20.719.545,420,517,CLASSIC,1,246,-1,76,222,91,0,78,40,804,246,15,893,107,24,145,497,92,238,39,115,12,1,True
EUW1_7574228212,15.20.719.545,420,1943,CLASSIC,1,-1,799,7,901,-1,0,107,-1,27,246,8,897,63,238,236,201,78,517,13,804,111,1,True
EUW1_7574240232,15.20.719.545,420,1650,CLASSIC,0,76,246,62,59,84,1,68,40,246,15,27,126,107,45,804,78,799,64,8,145,518,0,True
EUW1_7574289965,15.20.719.545,420,1733,CLASSIC,0,163,36,246,58,78,1,7,-1,92,91,84,799,64,3,804,555,67,950,777,134,432,0,True
EUW1_7574323714,15.20.719.545,420,1357,CLASSIC,1,27,222,246,517,59,0,-1,-1,107,799,133,114,950,105,804,12,897,120,901,22,497,1,True
EUW1_7574344619,15.20.719.545,420,1786,CLASSIC,0,799,92,91,27,246,1,78,40,246,126,-1,897,59,61,804,432,114,238,39,51,43,0,True
EUW1_7574358692,15.20.719.545,420,1647,CLASSIC,1,133,91,-1,7,432,0,-1,126,150,804,91,164,143,246,110,412,27,59,13,221,201,1,True
EUW1_7574405565,15.20.719.545,420,1831,CLASSIC,1,-1,893,804,121,90,0,92,114,131,555,246,897,64,517,22,53,6,120,69,51,432,1,True
EUW1_7574437505,15.20.719.545,420,1777,CLASSIC,0,91,126,27,38,-1,1,555,432,78,-1,246,24,62,163,119,412,799,517,134,804,201,0,True
EUW1_7574448847,15.20.719.545,420,1278,CLASSIC,1,60,126,35,64,78,0,555,246,38,-1,28,3,91,39,18,517,79,131,157,498,12,1,True
EUW1_7574454447,15.20.719.545,420,2042,CLASSIC,1,64,126,799,246,238,0,799,91,804,-1,38,24,121,27,15,78,420,5,13,115,12,1,True
EUW1_7574456769,15.20.719.545,420,1687,CLASSIC,0,246,122,517,111,555,1,133,887,27,36,64,106,245,115,804,902,24,254,893,18,89,0,True
EUW1_7574464081,15.20.719.545,420,1877,CLASSIC,0,246,897,64,804,893,1,245,266,555,246,42,31,121,61,950,60,14,80,91,134,526,0,True
EUW1_7574533119,15.20.719.545,420,1507,CLASSIC,0,-1,114,238,134,107,1,107,24,145,246,76,516,143,901,81,235,799,59,115,222,432,0,True
EUW1_7574546214,15.20.719.545,420,1453,CLASSIC,1,91,526,126,246,238,0,246,114,432,497,897,799,80,134,804,78,64,120,893,119,555,1,True
EUW1_7574556060,15.20.719.545,420,1398,CLASSIC,0,166,555,133,107,114,1,37,238,35,91,145,58,246,103,81,43,14,254,13,42,432,0,True
EUW1_7574573606,15.20.719.545,420,1960,CLASSIC,0,78,114,555,233,804,1,238,122,246,91,555,67,154,910,901,497,31,517,126,236,267,0,True
EUW1_7574586391,15.20.719.545,420,1837,CLASSIC,0,119,555,39,107,7,1,119,55,246,98,-1,266,238,800,42,235,79,950,13,18,432,0,True
EUW1_7574615155,15.20.719.545,420,2045,CLASSIC,1,7,44,238,119,799,0,105,37,238,20,-1,58,246,893,221,111,36,131,157,804,432,1,True
EUW1_7574627877,15.20.719.545,420,2129,CLASSIC,1,526,40,517,55,91,0,246,555,98,91,60,799,59,147,96,154,150,203,7,26,117,1,True
EUW1_7574628922,15.20.719.545,420,1468,CLASSIC,1,427,55,91,246,107,0,432,78,427,122,246,887,64,13,804,43,14,141,61,45,80,1,True
EUW1_7574658400,15.20.719.545,420,1493,CLASSIC,0,246,119,-1,54,92,1,517,78,119,91,126,799,20,67,18,7,68,59,26,523,526,0,True
EUW1_7574667701,15.20.719.545,420,1571,CLASSIC,0,901,64,43,68,105,1,107,246,432,76,799,54,91,893,804,517,421,56,69,96,60,0,True
EUW1_7574676179,15.20.719.545,420,1684,CLASSIC,1,166,77,432,238,27,0,238,37,804,246,91,83,950,61,115,526,39,30,777,21,57,1,True
EUW1_7574679514,15.20.719.545,420,923,CLASSIC,1,799,800,246,119,517,0,804,246,55,114,134,164,5,69,145,555,240,234,13,22,497,1,True
EUW1_7574680845,15.20.719.545,420,1358,CLASSIC,1,555,3,131,24,246,0,555,234,246,17,91,516,64,7,18,497,420,19,893,804,432,1,True
EUW1_7574710137,15.20.719.545,420,945,CLASSIC,0,107,64,-1,37,246,1,7,107,-1,91,246,36,238,61,804,432,799,234,134,15,497,0,True
EUW1_7574717688,15.20.719.545,420,931,CLASSIC,1,81,238,59,246,27,0,246,526,804,-1,-1,897,62,134,15,45,14,950,3,51,432,1,True
EUW1_7574732301,15.20.719.545,420,1497,CLASSIC,1,238,107,-1,7,432,0,27,54,246,-1,432,14,56,101,804,497,126,48,163,81,67,1,True
EUW1_7574739512,15.20.719.545,420,913,CLASSIC,1,107,432,119,8,24,0,134,91,246,-1,43,79,254,55,222,111,14,5,26,804,555,1,True
EUW1_7574746180,15.20.719.545,420,1154,CLASSIC,1,15,246,107,40,7,0,238,246,804,37,24,68,131,104,81,3,67,64,25,901,432,1,True
EUW1_7574755297,15.20.719.545,420,1390,CLASSIC,0,107,555,84,111,67,1,91,246,517,799,893,3,238,777,523,26,98,80,61,145,526,0,True
EUW1_7574777972,15.20.719.545,420,1510,CLASSIC,0,555,54,91,246,432,1,59,-1,517,238,67,8,234,115,99,235,83,64,142,523,412,0,True
EUW1_7574789555,15.20.719.545,420,1571,CLASSIC,1,91,105,246,555,98,0,238,40,134,-1,517,266,76,126,901,111,897,234,26,119,3,1,True
EUW1_7574790455,15.20.719.545,420,1108,CLASSIC,1,804,84,40,10,107,0,893,-1,119,238,245,421,246,711,202,43,266,78,7,800,555,1,True
EUW1_7574822936,15.20.719.545,420,933,CLASSIC,1,55,107,84,246,37,0,555,246,245,432,-1,114,238,105,202,9,76,2,79,22,43,1,True
EUW1_7574825754,15.20.719.545,420,958,CLASSIC,0,61,27,91,804,15,1,43,901,134,60,126,83,246,517,45,80,31,5,90,26,44,0,True
EUW1_7574834645,15.20.719.545,420,2435,CLASSIC,0,84,-1,26,799,238,1,246,64,432,-1,67,133,56,517,29,60,126,91,103,22,497,0,True
EUW1_7574845366,15.20.719.545,420,1693,CLASSIC,1,246,61,238,134,117,0,238,432,43,-1,246,24,421,90,110,497,79,5,45,804,44,1,True
EUW1_7574854351,15.20.719.545,420,1113,CLASSIC,1,134,107,246,517,119,0,126,893,37,91,51,421,131,26,15,412,92,56,61,498,432,1,True
EUW1_7574900923,15.20.719.545,420,1297,CLASSIC,0,517,134,555,246,145,1,246,893,-1,-1,103,58,59,26,136,12,799,78,163,15,111,0,True
EUW1_7574935406,15.20.719.545,420,915,CLASSIC,1,54,37,134,246,48,0,-1,78,24,555,119,133,5,26,81,432,200,238,7,145,111,1,True
EUW1_7574968162,15.20.719.545,420,1737,CLASSIC,0,-1,78,246,107,119,1,517,80,134,246,238,777,76,236,145,60,24,91,26,804,37,0,True
EUW1_7574987392,15.20.719.545,420,1381,CLASSIC,0,18,145,432,246,119,1,40,7,432,91,68,897,238,10,804,43,98,131,157,115,267,0,True
EUW1_7575001855,15.20.719.545,420,1745,CLASSIC,0,107,517,-1,246,69,1,246,133,14,119,800,799,62,103,136,555,897,5,711,804,497,0,True
EUW1_7575023777,15.20.719.545,420,1267,CLASSIC,1,163,246,555,59,90,0,555,78,27,246,133,14,91,910,804,43,240,64,61,145,111,1,True
EUW1_7575052453,15.20.719.545,420,1895,CLASSIC,1,897,7,117,-1,555,0,799,107,246,119,145,157,30,266,523,526,114,143,1,81,43,1,True
EUW1_7575128435,15.20.719.545,420,1746,CLASSIC,1,81,555,246,27,59,0,238,246,122,200,60,58,131,157,163,12,126,80,517,804,526,1,True
EUW1_7575143605,15.20.719.545,420,1431,CLASSIC,0,13,432,238,-1,126,1,91,40,145,-1,27,887,6,55,67,497,14,246,84,22,555,0,True
EUW1_7575175825,15.20.719.545,420,935,CLASSIC,1,799,246,432,107,91,0,-1,91,238,246,25,14,950,84,901,12,517,64,134,523,526,1,True
EUW1_7575184828,15.20.719.545,420,1701,CLASSIC,0,-1,68,119,238,111,1,799,107,555,246,68,266,234,134,221,69,17,950,163,96,40,0,True
EUW1_7575193550,15.20.719.545,420,1178,CLASSIC,0,133,107,246,15,91,1,-1,64,55,-1,27,14,80,163,804,43,114,121,268,145,518,0,True
EUW1_7575210007,15.20.719.545,420,1470,CLASSIC,0,246,235,-1,126,7,1,238,59,40,91,27,84,950,14,804,518,69,60,39,236,43,0,True
EUW1_7575244044,15.20.719.545,420,1733,CLASSIC,0,122,238,91,107,246,1,-1,91,145,39,-1,24,143,777,51,497,897,64,105,901,43,0,True
EUW1_7575255612,15.20.719.545,420,949,CLASSIC,1,34,91,-1,38,67,0,107,-1,246,157,78,875,59,3,145,555,85,799,61,119,43,1,True
EUW1_7575287231,15.20.719.545,420,1621,CLASSIC,0,119,432,91,-1,555,1,-1,246,91,893,-1,133,131,142,523,111,98,120,134,804,117,0,True
EUW1_7575308534,15.20.719.545,420,2010,CLASSIC,1,91,246,238,105,38,0,39,37,238,64,122,14,80,163,202,32,24,121,268,804,432,1,True
EUW1_7575365524,15.20.719.545,420,1689,CLASSIC,1,-1,119,246,83,555,0,59,111,58,246,432,266,120,84,21,526,799,517,126,804,117,1,True
EUW1_7575385646,15.20.719.545,420,1996,CLASSIC,1,114,238,91,133,804,0,38,432,-1,238,246,893,64,13,22,111,799,517,134,51,201,1,True
EUW1_7575424905,15.20.719.545,420,1209,CLASSIC,1,84,893,799,555,-1,0,51,27,246,-1,64,98,76,804,81,89,133,91,61,498,497,1,True
EUW1_7575439137,15.20.719.545,420,1919,CLASSIC,0,38,58,55,61,60,1,76,166,246,133,7,92,64,893,202,53,79,59,84,145,412,0,True
EUW1_7575445306,15.20.719.545,420,1440,CLASSIC,0,432,268,51,78,246,1,37,119,246,154,24,14,517,45,222,412,887,91,13,81,57,0,True
EUW1_7575465886,15.20.719.545,420,1832,CLASSIC,0,59,246,126,-1,115,1,98,91,238,235,27,68,234,163,22,45,893,517,133,202,53,0,True
EUW1_7575502148,15.20.719.545,420,2716,CLASSIC,0,84,910,119,98,103,1,12,107,58,134,555,19,246,893,202,111,157,91,13,115,432,0,True
EUW1_7575547345,15.20.719.545,420,1565,CLASSIC,1,134,27,51,432,122,0,804,432,246,133,98,799,91,43,498,16,126,62,8,147,111,1,True
EUW1_7575581569,15.20.719.545,420,1968,CLASSIC,0,40,246,64,91,83,1,120,246,107,91,498,126,245,39,110,497,54,121,13,51,25,0,True
EUW1_7575596374,15.20.719.545,420,1838,CLASSIC,1,91,246,133,98,69,0,432,92,121,134,133,240,131,61,145,78,799,107,3,523,412,1,True
EUW1_7575655181,15.20.719.545,420,1347,CLASSIC,0,107,902,246,254,54,1,27,555,76,112,799,154,517,18,222,111,14,234,134,145,53,0,True
EUW1_7575680980,15.20.719.545,420,1401,CLASSIC,1,105,107,555,114,-1,0,91,39,246,238,164,86,517,126,202,235,893,5,115,51,99,1,True
EUW1_7575701029,15.20.719.545,420,1462,CLASSIC,0,59,246,238,245,58,1,555,114,799,234,246,92,5,134,523,412,14,6,3,145,235,0,True
EUW1_7575709976,15.20.719.545,420,1678,CLASSIC,1,119,-1,-1,55,107,0,800,107,77,246,157,24,950,134,51,43,897,5,90,145,111,1,True
EUW1_7575716275,15.20.719.545,420,2033,CLASSIC,0,233,246,27,104,799,1,246,555,39,59,-1,234,238,112,145,432,92,36,517,81,235,0,True
EUW1_7575720937,15.20.719.545,420,1588,CLASSIC,1,254,35,89,91,55,0,166,119,14,238,91,799,62,112,222,53,58,246,800,145,201,1,True
EUW1_7575727927,15.20.719.545,420,1851,CLASSIC,0,-1,84,517,-1,238,1,119,7,114,30,-1,122,131,2,202,111,31,141,39,222,412,0,True
EUW1_7575738123,15.20.719.545,420,1335,CLASSIC,1,142,51,133,238,555,0,517,40,157,134,254,8,246,893,42,267,13,64,26,222,98,1,True
EUW1_7575746896,15.20.719.545,420,1773,CLASSIC,1,37,119,157,24,134,0,799,246,555,804,24,39,75,910,110,432,164,76,103,51,111,1,True
EUW1_7575748077,15.20.719.545,420,1098,CLASSIC,1,35,246,201,91,238,0,91,555,119,246,-1,266,48,13,145,89,887,5,517,498,43,1,True
EUW1_7575749954,15.20.719.545,420,1344,CLASSIC,1,7,238,517,2,126,0,78,7,15,-1,246,27,5,777,145,89,164,131,157,81,555,1,True
EUW1_7575751573,15.20.719.545,420,1718,CLASSIC,0,22,114,432,-1,7,1,55,432,122,-1,246,110,234,134,202,111,78,59,13,523,201,0,True
EUW1_7575763827,15.20.719.545,420,1667,CLASSIC,1,555,432,-1,517,134,0,24,238,53,-1,119,58,203,26,145,12,421,200,115,42,267,1,True
EUW1_7575767057,15.20.719.545,420,2149,CLASSIC,1,432,-1,78,61,98,0,246,133,91,-1,27,85,799,893,202,555,58,76,163,145,89,1,True
EUW1_7575769903,15.20.719.545,420,911,CLASSIC,0,92,91,246,28,107,1,-1,61,119,246,7,122,163,134,804,111,41,121,10,901,40,0,True
EUW1_7575772375,15.20.719.545,420,1802,CLASSIC,1,119,804,7,246,27,0,246,166,78,238,799,14,131,157,145,555,122,141,30,222,412,1,True
EUW1_7575777381,15.20.719.545,420,1099,CLASSIC,1,432,142,246,35,555,0,800,246,114,7,37,517,238,8,110,497,31,234,39,202,9,1,True
EUW1_7575798509,15.20.719.545,420,2051,CLASSIC,0,432,119,91,238,24,1,107,246,7,145,92,157,131,777,18,89,41,517,518,81,201,0,True
EUW1_7575802989,15.20.719.545,420,1688,CLASSIC,1,78,92,246,27,120,0,126,246,238,555,432,799,17,7,157,12,897,91,13,498,43,1,True
EUW1_7575811479,15.20.719.545,420,964,CLASSIC,0,107,40,-1,432,804,1,27,64,105,67,201,266,82,39,42,12,114,238,517,145,526,0,True
EUW1_7575836018,15.20.719.545,420,1523,CLASSIC,1,78,238,32,91,98,0,238,-1,119,526,133,58,517,893,157,111,799,141,268,145,497,1,True
EUW1_7575838178,15.20.719.545,420,1305,CLASSIC,0,246,8,91,27,61,1,51,122,804,107,27,145,59,69,897,526,150,234,3,222,412,0,True
EUW1_7575844972,15.20.719.545,420,1182,CLASSIC,0,-1,84,14,555,53,1,119,-1,246,910,799,516,30,234,202,143,24,120,141,18,43,0,True
EUW1_7575853375,15.20.719.545,420,1364,CLASSIC,0,266,119,91,51,8,1,246,555,114,166,133,14,59,268,81,44,98,427,13,15,432,0,True
EUW1_7575859286,15.20.719.545,420,1973,CLASSIC,0,238,25,-1,27,91,1,64,-1,27,28,246,14,234,142,51,99,82,517,126,222,526,0,True
EUW1_7575870569,15.20.719.545,420,1728,CLASSIC,1,804,91,126,238,18,0,122,-1,126,91,61,27,246,13,910,12,799,120,92,69,80,1,True
EUW1_7575875360,15.20.719.545,420,1374,CLASSIC,0,111,91,119,133,27,1,799,91,107,-1,246,68,238,3,22,76,266,56,61,804,555,0,True
EUW1_7575885075,15.20.719.545,420,1731,CLASSIC,1,91,246,78,133,15,0,238,246,51,555,432,14,64,13,81,43,6,234,103,498,497,1,True
EUW1_7575921598,15.20.719.545,420,1911,CLASSIC,1,555,-1,78,13,893,0,133,432,246,-1,91,98,24,14,157,99,266,5,711,15,43,1,True
EUW1_7575922925,15.20.719.545,420,1751,CLASSIC,0,800,555,59,15,58,1,246,517,119,432,-1,92,950,84,81,78,114,64,45,145,12,0,True
EUW1_7575938942,15.20.719.545,420,2205,CLASSIC,1,35,-1,126,246,107,0,40,131,246,-1,38,92,143,69,119,111,58,17,39,804,201,1,True
EUW1_7575955562,15.20.719.545,420,1345,CLASSIC,1,27,-1,107,799,555,0,107,246,-1,43,432,85,56,893,15,117,76,950,163,498,154,1,True
EUW1_7575984603,15.20.719.545,420,1584,CLASSIC,1,27,134,91,555,38,0,-1,40,126,107,-1,68,59,14,145,526,69,246,4,498,497,1,True
EUW1_7576012547,15.20.719.545,420,1444,CLASSIC,0,133,555,76,24,246,1,37,59,61,119,27,39,238,893,15,267,114,20,13,51,432,0,True
EUW1_7576045735,15.20.719.545,420,1859,CLASSIC,0,432,58,7,38,555,1,26,91,55,897,27,799,246,84,523,235,164,60,39,145,111,0,True
EUW1_7576074136,15.20.719.545,420,1555,CLASSIC,1,107,119,-1,8,517,0,133,799,238,432,555,68,91,61,18,526,516,246,45,22,78,1,True
EUW1_7576155479,15.20.719.545,420,1560,CLASSIC,1,238,804,555,7,27,0,950,92,-1,246,61,150,64,163,498,12,897,24,893,145,201,1,True
EUW1_7576173321,15.20.719.545,420,2061,CLASSIC,1,-1,40,107,121,800,0,55,64,27,133,120,897,59,910,145,3,266,60,80,18,518,1,True
EUW1_7576209071,15.20.719.545,420,2139,CLASSIC,0,950,61,64,-1,246,1,246,84,166,91,68,157,131,45,221,78,17,72,105,804,412,0,True
EUW1_7576232000,15.20.719.545,420,1848,CLASSIC,0,555,245,91,246,893,1,43,119,238,27,497,523,59,8,98,117,14,64,34,145,44,0,True
EUW1_7576254124,15.20.719.545,420,1330,CLASSIC,0,-1,114,555,432,134,1,64,246,91,122,8,86,120,133,800,89,164,77,13,202,526,0,True
EUW1_7576296129,15.20.719.545,420,2072,CLASSIC,1,114,555,-1,91,238,0,64,133,120,55,122,516,246,7,51,235,799,60,910,21,518,1,True
EUW1_7576314391,15.20.719.545,420,1689,CLASSIC,0,246,27,432,800,-1,1,432,145,246,163,27,82,5,34,22,518,114,62,893,804,37,0,True
EUW1_7576402461,15.20.719.545,420,1410,CLASSIC,1,64,246,59,42,-1,0,78,804,-1,166,27,24,91,105,145,111,8,104,134,157,43,1,True
EUW1_7576435717,15.20.719.545,420,1542,CLASSIC,1,133,950,115,59,91,0,246,51,432,91,238,266,163,3,119,111,79,64,134,145,201,1,True
EUW1_7576445045,15.20.719.545,420,1989,CLASSIC,1,-1,91,27,119,246,0,-1,119,60,91,27,126,104,268,22,111,897,238,13,221,117,1,True
EUW1_7576466834,15.20.719.545,420,1695,CLASSIC,0,555,61,517,-1,119,1,134,30,13,246,122,799,245,112,18,235,58,234,69,55,432,0,True
EUW1_7576487285,15.20.719.545,420,2158,CLASSIC,1,27,246,59,91,897,0,107,78,64,59,-1,266,238,163,804,12,98,876,893,51,223,1,True
EUW1_7576580419,15.20.719.545,420,2159,CLASSIC,1,-1,799,432,246,-1,0,27,-1,119,-1,-1,98,80,115,804,37,24,59,893,42,518,1,True
EUW1_7576661393,15.20.719.545,420,2761,CLASSIC,0,246,555,64,7,91,1,76,238,91,27,2,14,59,134,901,235,31,30,84,804,111,0,True
EUW1_7576722923,15.20.719.545,420,1674,CLASSIC,0,91,238,246,92,555,1,246,114,432,91,27,98,30,7,498,497,266,121,711,804,43,0,True
EUW1_7576789100,15.21.720.925,420,1644,CLASSIC,1,238,555,893,804,246,0,107,24,111,-1,35,777,5,3,145,76,157,254,115,202,432,1,True
EUW1_7576817842,15.21.720.925,420,1553,CLASSIC,1,24,35,246,238,134,0,122,119,238,432,121,39,427,115,145,12,31,107,25,523,526,1,True
EUW1_7576824321,15.21.720.925,420,1832,CLASSIC,0,427,246,27,107,121,1,238,555,78,126,117,887,48,103,804,12,897,91,517,50,235,0,True
EUW1_7576838967,15.21.720.925,420,1650,CLASSIC,1,246,119,55,91,800,0,78,432,893,105,8,14,950,13,202,143,114,238,517,236,89,1,True
EUW1_7576841146,15.21.720.925,420,1718,CLASSIC,1,76,432,14,238,7,0,555,804,133,142,107,24,246,112,202,526,5,36,3,51,16,1,True
EUW1_7576852394,15.21.720.925,420,1643,CLASSIC,0,61,119,-1,555,126,1,64,35,246,126,43,84,104,13,202,235,27,59,711,51,44,0,True
EUW1_7576887840,15.21.720.925,420,1872,CLASSIC,1,246,555,14,107,27,0,246,126,145,98,7,266,143,61,804,910,92,62,800,221,3,1,True
EUW1_7576937729,15.21.720.925,420,1948,CLASSIC,0,119,14,246,517,126,1,555,91,145,107,246,157,59,3,15,497,893,64,112,81,432,0,True
EUW1_7576950254,15.21.720.925,420,1562,CLASSIC,0,254,126,238,8,246,1,64,119,27,43,126,897,91,55,804,117,92,518,112,81,44,0,True
EUW1_7576971247,15.21.720.925,420,1775,CLASSIC,1,24,91,27,76,429,0,166,91,35,246,254,39,238,112,901,432,79,950,7,804,16,1,True
EUW1_7576978795,15.21.720.925,420,1786,CLASSIC,1,-1,64,126,38,134,0,126,888,92,107,133,31,59,69,901,555,27,234,893,42,78,1,True
EUW1_7576984286,15.21.720.925,420,1668,CLASSIC,0,64,799,92,27,804,1,30,-1,432,266,246,893,518,777,21,555,24,56,61,18,40,0,True
EUW1_7576994170,15.21.720.925,420,1248,CLASSIC,1,-1,246,91,98,61,0,114,234,15,25,61,150,421,134,804,72,897,64,142,81,53,1,True
EUW1_7577005550,15.21.720.925,420,1740,CLASSIC,1,42,27,266,35,61,0,91,238,134,126,61,887,64,13,901,497,24,246,14,804,111,1,True
EUW1_7577006953,15.21.720.925,420,1691,CLASSIC,1,54,27,134,234,246,0,246,91,555,238,69,126,59,18,800,78,14,80,893,804,526,1,True
EUW1_7577010178,15.21.720.925,420,1775,CLASSIC,1,38,58,804,246,8,0,888,27,246,-1,432,92,20,55,18,53,104,234,112,147,412,1,True
EUW1_7577026364,15.21.720.925,420,1624,CLASSIC,0,15,107,950,893,54,1,555,91,98,25,107,67,62,134,81,432,126,246,142,804,117,0,True
EUW1_7577028608,15.21.720.925,420,1334,CLASSIC,1,27,234,91,432,-1,0,126,246,76,-1,64,893,131,238,804,555,31,121,103,22,78,1,True
EUW1_7577045379,15.21.720.925,420,2336,CLASSIC,0,27,-1,234,59,246,1,64,555,107,-1,432,104,131,157,804,26,799,91,910,222,412,0,True
EUW1_7577052221,15.21.720.925,420,1959,CLASSIC,1,91,246,107,804,38,0,98,-1,234,61,27,67,62,13,21,43,157,6,69,145,201,1,True
EUW1_7577062375,15.21.720.925,420,1747,CLASSIC,1,432,555,91,27,84,0,246,91,555,893,39,266,5,800,804,43,887,64,134,901,267,1,True
EUW1_7577081577,15.21.720.925,420,1783,CLASSIC,0,246,-1,134,120,35,1,91,-1,432,799,27,104,59,887,804,201,516,517,81,119,497,0,True
EUW1_7577105352,15.21.720.925,420,1252,CLASSIC,1,64,-1,432,27,804,0,246,67,36,24,40,14,91,112,81,117,110,62,517,145,111,1,True
EUW1_7577120729,15.21.720.925,420,1204,CLASSIC,0,555,246,432,91,234,1,24,7,35,42,432,104,6,61,115,111,157,517,112,22,497,0,True
EUW1_7577127115,15.21.720.925,420,1622,CLASSIC,1,246,-1,887,432,-1,0,67,432,233,246,804,897,120,61,145,53,19,517,3,42,412,1,True
EUW1_7577136160,15.21.720.925,420,1423,CLASSIC,1,40,91,-1,121,238,0,246,121,27,15,91,36,64,39,804,518,266,60,112,81,12,1,True
EUW1_7577172773,15.21.720.925,420,1914,CLASSIC,0,27,-1,119,875,-1,1,-1,804,91,555,246,8,234,134,18,89,83,120,69,81,235,0,True
EUW1_7577176412,15.21.720.925,420,1376,CLASSIC,0,60,91,517,38,28,1,40,64,-1,246,91,897,104,103,202,497,799,59,7,804,201,0,True
EUW1_7577211988,15.21.720.925,420,1880,CLASSIC,0,84,555,78,246,115,1,126,246,104,91,432,163,76,238,42,111,27,64,3,804,117,0,True
EUW1_7577223948,15.21.720.925,420,2180,CLASSIC,1,107,91,7,555,432,0,555,246,91,64,38,69,234,518,804,43,8,59,910,222,412,1,True
EUW1_7577293430,15.21.720.925,420,1537,CLASSIC,1,246,-1,92,53,517,0,246,142,91,27,432,98,120,61,81,40,887,104,268,15,111,1,True
EUW1_7577295870,15.21.720.925,420,2107,CLASSIC,1,555,126,59,432,27,0,432,119,-1,27,17,799,20,18,800,12,58,163,14,145,897,1,True
EUW1_7577306403,15.21.720.925,420,1139,CLASSIC,1,246,-1,7,54,20,0,555,126,120,91,432,67,887,157,901,12,897,234,161,221,497,1,True
EUW1_7577395377,15.21.720.925,420,1293,CLASSIC,1,107,90,246,517,799,0,119,432,27,81,34,114,245,103,804,12,266,24,45,42,497,1,True
EUW1_7577412542,15.21.720.925,420,1643,CLASSIC,1,92,-1,799,555,166,0,107,246,555,238,7,79,19,103,81,43,421,203,893,145,53,1,True
EUW1_7577455317,15.21.720.925,420,921,CLASSIC,0,432,246,55,-1,24,1,84,59,432,78,34,799,238,893,145,40,92,517,910,804,267,0,True
EUW1_7577463095,15.21.720.925,420,916,CLASSIC,0,517,119,555,91,104,1,91,432,19,107,92,421,131,4,51,43,79,56,13,804,142,0,True
EUW1_7577472219,15.21.720.925,420,1671,CLASSIC,1,432,59,-1,25,58,0,266,517,246,91,61,92,234,142,119,53,41,238,10,202,412,1,True
EUW1_7577510731,15.21.720.925,420,1376,CLASSIC,0,91,555,9,119,887,1,119,799,91,246,200,6,238,893,18,111,14,62,103,804,235,0,True
EUW1_7577535378,15.21.720.925,420,993,CLASSIC,0,133,-1,107,17,78,1,236,111,245,266,246,421,518,18,523,7,41,59,69,10,76,0,True
EUW1_7577536294,15.21.720.925,420,1213,CLASSIC,1,126,115,107,13,555,0,40,29,201,-1,421,897,121,55,30,98,19,246,84,523,111,1,True
EUW1_7577892639,15.21.720.925,420,1417,CLASSIC,0,238,-1,246,80,800,1,555,91,119,38,234,58,141,43,81,517,86,35,103,145,12,0,True
EUW1_7577894855,15.21.720.925,420,1620,CLASSIC,1,157,114,246,107,432,0,412,238,92,29,432,57,64,38,901,117,799,76,115,804,555,1,True
EUW1_7577913556,15.21.720.925,420,1480,CLASSIC,0,238,114,64,92,526,1,91,24,115,-1,107,14,121,134,804,78,266,76,893,18,89,0,True
EUW1_7577916538,15.21.720.925,420,1583,CLASSIC,1,107,902,27,150,432,0,61,29,114,89,75,897,246,112,895,111,64,141,13,804,40,1,True
EUW1_7577928749,15.21.720.925,420,2410,CLASSIC,1,35,43,238,202,39,0,35,40,421,91,555,516,104,901,115,44,266,876,246,498,497,1,True
